state,occurrence_rate,total_duration_sec,n_bouts,mean_bout_duration_sec
state_0,0.08291597106288258,14.9,3,4.966666666666667
state_1,0.25505472083101466,45.833333333333336,40,1.1458333333333333
state_2,0.05416434798738638,9.733333333333333,36,0.27037037037037037
state_3,0.1940270821739937,34.86666666666667,20,1.7433333333333332
state_4,0.04247820441476535,7.633333333333334,25,0.30533333333333335
state_5,0.036171396772398445,6.5,21,0.30952380952380953
state_6,0.06826191801150065,12.266666666666667,38,0.32280701754385965
state_7,0.06418104247820441,11.533333333333333,19,0.6070175438596491
state_8,0.03097755518456687,5.566666666666666,6,0.9277777777777777
state_9,0.12057132257466148,21.666666666666668,25,0.8666666666666667
state_10,0.02337228714524207,4.2,2,2.1
state_11,0.027824151363383415,5.0,38,0.13157894736842105
